gameid	seasonlabel	gameweekid	gameweeknum	gamedate	team_h_id	team_h	team_a_id	team_a	score_h	score_a	groundid	groundname	groundcity	matchstatus	matchoutcome	matchphase	attendance	extraTime	shootout	matchtime	formation_h	formation_a	tot_dist_m_h	tot_dist_m_a	clearance_h	clearance_a	pass_h	pass_a	touches_h	touches_a	touches_opp_box_h	touches_opp_box_a	possession_pct_h	possession_pct_a	poss_lost_ctrl_h	poss_lost_ctrl_a	total_tackle_h	total_tackle_a	won_tackle_h	won_tackle_a	tot_long_balls_h	tot_long_balls_a	tot_offside_h	tot_offside_a	shot_off_target_h	shot_off_target_a	corner_taken_h	corner_taken_a	interception_h	interception_a	first_half_goals_h	first_half_goals_a	goals_openplay_h	goals_openplay_a	big_chance_created_h	big_chance_created_a	big_chance_scored_h	big_chance_scored_a	big_chance_missed_h	big_chance_missed_a	own_goal_accrued_h	own_goal_accrued_a	saves_h	saves_a	tot_yel_card_h	tot_yel_card_a	forward_goals_h	forward_goals_a	defender_goals_h	defender_goals_a	midfielder_goals_h	midfielder_goals_a	subs_made_h	subs_made_a	player1_name_h	player2_name_h	player3_name_h	player4_name_h	player5_name_h	player6_name_h	player7_name_h	player8_name_h	player9_name_h	player10_name_h	player11_name_h	player12_name_h	player13_name_h	player14_name_h	player15_name_h	player16_name_h	player17_name_h	player18_name_h	player1_name_a	player2_name_a	player3_name_a	player4_name_a	player5_name_a	player6_name_a	player7_name_a	player8_name_a	player9_name_a	player10_name_a	player11_name_a	player12_name_a	player13_name_a	player14_name_a	player15_name_a	player16_name_a	player17_name_a	player18_name_a	player1_role_h	player2_role_h	player3_role_h	player4_role_h	player5_role_h	player6_role_h	player7_role_h	player8_role_h	player9_role_h	player10_role_h	player11_role_h	player12_role_h	player13_role_h	player14_role_h	player15_role_h	player16_role_h	player17_role_h	player18_role_h	player1_role_a	player2_role_a	player3_role_a	player4_role_a	player5_role_a	player6_role_a	player7_role_a	player8_role_a	player9_role_a	player10_role_a	player11_role_a	player12_role_a	player13_role_a	player14_role_a	player15_role_a	player16_role_a	player17_role_a	player18_role_a	player1_GS_h	player2_GS_h	player3_GS_h	player4_GS_h	player5_GS_h	player6_GS_h	player7_GS_h	player8_GS_h	player9_GS_h	player10_GS_h	player11_GS_h	player12_GS_h	player13_GS_h	player14_GS_h	player15_GS_h	player16_GS_h	player17_GS_h	player18_GS_h	player1_GS_a	player2_GS_a	player3_GS_a	player4_GS_a	player5_GS_a	player6_GS_a	player7_GS_a	player8_GS_a	player9_GS_a	player10_GS_a	player11_GS_a	player12_GS_a	player13_GS_a	player14_GS_a	player15_GS_a	player16_GS_a	player17_GS_a	player18_GS_a	player1_YC_h	player2_YC_h	player3_YC_h	player4_YC_h	player5_YC_h	player6_YC_h	player7_YC_h	player8_YC_h	player9_YC_h	player10_YC_h	player11_YC_h	player12_YC_h	player13_YC_h	player14_YC_h	player15_YC_h	player16_YC_h	player17_YC_h	player18_YC_h	player1_YC_a	player2_YC_a	player3_YC_a	player4_YC_a	player5_YC_a	player6_YC_a	player7_YC_a	player8_YC_a	player9_YC_a	player10_YC_a	player11_YC_a	player12_YC_a	player13_YC_a	player14_YC_a	player15_YC_a	player16_YC_a	player17_YC_a	player18_YC_a
22521	2017/18	1589	18	"Sun 17 Dec 2017, 14:15 GMT"	36	West Bromwich Albion	12	Manchester United	1	2	33	The Hawthorns	West Bromwich	C	A	F	24782	FALSE	FALSE	5760	433	4231	116466	116466	14	20	433	588	607	762	17	15	43	56	135	141	15	12	9	7	51	77	1	1	3	2	6	3	20	17		2		2	1	1	1	1					1	4	1	3		1				1	3	3	Claudio Yacob	Grzegorz Krychowiak	Salomón Rondón	James McClean	Jake Livermore	Ahmed Hegazi	Kieran Gibbs	Allan-Roméo Nyom	Oliver Burke	Jonny Evans	Ben Foster	Sam Field	Gareth Barry	Chris Brunt	Jay Rodriguez	Gareth McAuley	Boaz Myhill	Hal Robson-Kanu	Nemanja Matic	Juan Mata	Marcus Rashford	Luis Antonio Valencia	Chris Smalling	Ashley Young	Jesse Lingard	Phil Jones	Romelu Lukaku	David de Gea	Ander Herrera	Anthony Martial	Scott McTominay	Victor Lindelöf	Marcos Rojo	Sergio Romero	Zlatan Ibrahimovic	Luke Shaw	Midfielders	Midfielders	Forwards	Forwards	Midfielders	Defenders	Defenders	Defenders	Forwards	Defenders	Goalkeeper	Midfielders	Midfielders	Midfielders	Forwards	Defenders	Goalkeeper	Forwards	Midfielders	Midfielders	Midfielders	Defenders	Defenders	Defenders	Midfielders	Defenders	Forwards	Goalkeeper	Midfielders	Forwards	Midfielders	Defenders	Defenders	Goalkeeper	Forwards	Defenders	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
22518	2017/18	1589	18	"Sat 16 Dec 2017, 17:30 GMT"	11	Manchester City	21	Tottenham Hotspur	4	1	457	Etihad Stadium	Manchester	C	H	F	54214	FALSE	FALSE	5640	433	41212	113048	113048	7	13	456	412	649	607	33	7	52	47	138	141	18	17	11	10	57	66	4	2	7	4	5	1	11	17	1		3	1	4		3		4				1	7	2	4	2				2	1	3	3	Fabian Delph	Nicolás Otamendi	Ederson	Kyle Walker	Ilkay Gündogan	Fernandinho	Sergio Agüero	Kevin De Bruyne	Eliaquim Mangala	Raheem Sterling	Leroy Sané	Gabriel Jesus	Yaya Touré	Danilo	Bernardo Silva	Oleksandr Zinchenko	Claudio Bravo	Phil Foden	Christian Eriksen	Harry Kane	Mousa Dembélé	Eric Dier	Son Heung-Min	Kieran Trippier	Danny Rose	Dele Alli	Hugo Lloris	Jan Vertonghen	Harry Winks	Michel Vorm	Moussa Sissoko	Ben Davies	Erik Lamela	Serge Aurier	Fernando Llorente	Juan Foyth	Defenders	Defenders	Goalkeeper	Defenders	Midfielders	Midfielders	Forwards	Midfielders	Defenders	Forwards	Forwards	Forwards	Midfielders	Defenders	Midfielders	Midfielders	Goalkeeper	Forwards	Midfielders	Forwards	Midfielders	Defenders	Forwards	Defenders	Defenders	Midfielders	Goalkeeper	Defenders	Midfielders	Goalkeeper	Midfielders	Defenders	Midfielders	Defenders	Forwards	Defenders	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
22519	2017/18	1589	18	"Sat 16 Dec 2017, 16:00 GMT"	42	Stoke City	25	West Ham United	0	3	435	bet365 Stadium	Stoke	C	A	F	29265	FALSE	FALSE	5640	442	3412	110945	110945	14	47	432	372	624	592	25	24	54	45	152	137	25	7	19	6	62	51		1	8	6	7	9	9	8		1		2	1	4		3	1	3			4		2	1		1				1	3	3	Geoff Cameron	Mame Biram Diouf	Peter Crouch	Ramadan Sobhi	Ryan Shawcross	Erik Pieters	Jack Butland	Kevin Wimmer	Joe Allen	Xherdan Shaqiri	Darren Fletcher	Thomas Edwards	Eric Maxim Choupo-Moting	Saido Berahino	Charlie Adam	Josh Tymon	Lee Grant	Julien Ngoy	Aaron Cresswell	Mark Noble	Marko Arnautovic	Arthur Masuaku	Angelo Ogbonna	James Collins	Adrián	Michail Antonio	Pablo Zabaleta	Manuel Lanzini	Pedro Obiang	Sead Haksabanovic	Chicharito	Declan Rice	Moses Makasi	André Ayew	Diafra Sakho	Joe Hart	Defenders	Forwards	Forwards	Midfielders	Defenders	Defenders	Goalkeeper	Defenders	Midfielders	Midfielders	Midfielders	Defenders	Midfielders	Forwards	Midfielders	Defenders	Goalkeeper	Forwards	Defenders	Midfielders	Forwards	Midfielders	Defenders	Defenders	Goalkeeper	Forwards	Midfielders	Forwards	Midfielders	Midfielders	Forwards	Midfielders	Midfielders	Forwards	Forwards	Goalkeeper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22512	2017/18	1589	18	"Sat 16 Dec 2017, 15:00 GMT"	1	Arsenal	23	Newcastle United	1	0	52	Emirates Stadium	London	C	H	F	59379	FALSE	FALSE	5700	433	442	112898	112898	24	41	761	299	968	511	49	13	71	28	158	142	17	21	6	12	56	76	1	2	11	4	7	5	12	14	1		1		2				2				2	4	2	1					1		3	3	Héctor Bellerín	Alexandre Lacazette	Laurent Koscielny	Mesut Özil	Alexis Sánchez	Petr Cech	Nacho Monreal	Jack Wilshere	Ainsley Maitland-Niles	Alex Iwobi	Granit Xhaka	Olivier Giroud	David Ospina	Danny Welbeck	Francis Coquelin	Calum Chambers	Mohamed Elneny	Sead Kolasinac	Jamaal Lascelles	Javier Manquillo	Robert Elliot	Isaac Hayden	Florian Lejeune	Christian Atsu	Jacob Murphy	Ayoze Pérez	Joselu	Mikel Merino	DeAndre Yedlin	Ciaran Clark	Karl Darlow	Rolando Aarons	Matt Ritchie	Mohamed Diamé	Dwight Gayle	Paul Dummett	Defenders	Forwards	Defenders	Midfielders	Forwards	Goalkeeper	Defenders	Midfielders	Defenders	Forwards	Midfielders	Forwards	Goalkeeper	Forwards	Midfielders	Defenders	Midfielders	Defenders	Defenders	Defenders	Goalkeeper	Midfielders	Defenders	Midfielders	Midfielders	Forwards	Forwards	Midfielders	Defenders	Defenders	Goalkeeper	Forwards	Midfielders	Midfielders	Forwards	Defenders	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22514	2017/18	1589	18	"Sat 16 Dec 2017, 15:00 GMT"	131	Brighton and Hove Albion	43	Burnley	0	0	1684	Amex Stadium	Falmer	C	D	F	29921	FALSE	FALSE	5700	4231	4411	111801	111801	37	28	475	358	695	535	19	19	57	42	167	159	11	12	8	9	81	81	2	2	6		8	2	9	10					1	1			2	2			6	1	4	2							3	2	Davy Pröpper	Shane Duffy	Glenn Murray	Lewis Dunk	Mat Ryan	Bruno	Solly March	Anthony Knockaert	Gaëtan Bong	Dale Stephens	Pascal Groß	Ezequiel Schelotto	Tomer Hemed	Beram Kayal	Connor Goldson	José Izquierdo	Tim Krul	Isaiah Brown	Scott Arfield	Chris Wood	James Tarkowski	Phil Bardsley	Jeff Hendrick	Jack Cork	Charlie Taylor	Nick Pope	Steven Defour	Ben Mee	Jóhann Gudmundsson	Nahki Wells	Anders Lindegaard	Ashley Barnes	Kevin Long	Ashley Westwood	Sam Vokes	Matthew Lowton	Midfielders	Defenders	Forwards	Defenders	Goalkeeper	Defenders	Midfielders	Midfielders	Defenders	Midfielders	Midfielders	Defenders	Forwards	Midfielders	Defenders	Forwards	Goalkeeper	Forwards	Midfielders	Forwards	Defenders	Defenders	Forwards	Midfielders	Defenders	Goalkeeper	Midfielders	Defenders	Midfielders	Forwards	Goalkeeper	Forwards	Defenders	Midfielders	Forwards	Defenders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
22515	2017/18	1589	18	"Sat 16 Dec 2017, 15:00 GMT"	4	Chelsea	20	Southampton	1	0	30	Stamford Bridge	London	C	H	F	41562	FALSE	FALSE	5700	3421	3421	115364	115364	17	25	545	474	768	654	39	10	53	46	130	131	13	20	10	16	52	67	3	2	8	2	8	4	7	15	1					1				1			2	7	1	3					1		3	3	Andreas Christensen	Gary Cahill	Willian	Thibaut Courtois	Pedro	César Azpilicueta	Tiemoué Bakayoko	Eden Hazard	Marcos Alonso	N'Golo Kanté	Victor Moses	Davide Zappacosta	Cesc Fàbregas	Álvaro Morata	Antonio Rüdiger	Daniel Drinkwater	Michy Batshuayi	Willy Caballero	Maya Yoshida	Jack Stephens	James Ward-Prowse	Fraser Forster	Ryan Bertrand	Cédric Soares	Oriol Romeu	Manolo Gabbiadini	Pierre-Emile Højbjerg	Wesley Hoedt	Nathan Redmond	Dusan Tadic	Alex McCarthy	Sofiane Boufal	Charlie Austin	Mario Lemina	Virgil van Dijk	Steven Davis	Defenders	Defenders	Forwards	Goalkeeper	Forwards	Defenders	Midfielders	Forwards	Midfielders	Midfielders	Midfielders	Defenders	Midfielders	Forwards	Defenders	Midfielders	Forwards	Goalkeeper	Defenders	Defenders	Forwards	Goalkeeper	Midfielders	Midfielders	Midfielders	Forwards	Midfielders	Defenders	Forwards	Midfielders	Goalkeeper	Midfielders	Forwards	Midfielders	Defenders	Midfielders	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
22520	2017/18	1589	18	"Sat 16 Dec 2017, 15:00 GMT"	33	Watford	159	Huddersfield Town	1	4	136	Vicarage Road	Watford	C	A	F	20026	FALSE	FALSE	5700	3421	442	102075	102075	14	20	452	310	662	508	24	24	59	40	159	147	18	24	9	15	62	57	3	3	7	4	8	7	12	10		2		2		4		3		2			3	2	2	2		2			1	2	3	3	Christian Kabasele	Adrian Mariappa	Abdoulaye Doucouré	Daryl Janmaat	Richarlison	Sebastian Prödl	José Holebas	André Carrillo	Heurelho Gomes	Troy Deeney	Etienne Capoue	Ben Watson	Jerome Sinclair	Andre Gray	Orestis Karnezis	Stefano Okaka	Roberto Pereyra	Molla Wagué	Laurent Depoitre	Jonathan Hogg	Chris Löwe	Christopher Schindler	Florent Hadergjonaj	Aaron Mooy	Jonas Lössl	Collin Quaner	Rajiv van La Parra	Elias Kachunga	Zanka	Martin Cranie	Joel Coleman	Tom Ince	Dean Whitehead	Danny Williams	Scott Malone	Steve Mounie	Defenders	Defenders	Midfielders	Midfielders	Forwards	Defenders	Midfielders	Forwards	Goalkeeper	Forwards	Midfielders	Midfielders	Forwards	Forwards	Goalkeeper	Forwards	Midfielders	Defenders	Forwards	Midfielders	Defenders	Defenders	Defenders	Midfielders	Goalkeeper	Midfielders	Midfielders	Forwards	Defenders	Defenders	Goalkeeper	Midfielders	Midfielders	Midfielders	Defenders	Forwards	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22517	2017/18	1589	18	"Sat 16 Dec 2017, 12:30 GMT"	26	Leicester City	6	Crystal Palace	0	3	49	King Power Stadium	Leicester	C	A	F	31081	FALSE	FALSE	5700	4231	442	104647	104647	12	35	452	368	678	587	25	25	56	43	166	140	16	25	13	18	57	59			5	3	6	4	12	16		2		3		4		2		2			3	2	2	2		2					3	2	Vicente Iborra	Demarai Gray	Wilfred Ndidi	Jamie Vardy	Riyad Mahrez	Danny Simpson	Kasper Schmeichel	Ben Chilwell	Wes Morgan	Marc Albrighton	Harry Maguire	Kelechi Iheanacho	Christian Fuchs	Andy King	Shinji Okazaki	Ben Hamer	Leonardo Ulloa	Aleksandar Dragovic	Yohan Cabaye	Jeffrey Schlupp	James Tomkins	Christian Benteke	Ruben Loftus-Cheek	Martin Kelly	Andros Townsend	Julian Speroni	James McArthur	Scott Dann	Wilfried Zaha	Patrick van Aanholt	Pape Souaré	Chung-Yong Lee	Aaron Wan-Bissaka	Bakary Sako	Jairo Riedewald	Wayne Hennessey	Midfielders	Midfielders	Midfielders	Forwards	Midfielders	Defenders	Goalkeeper	Defenders	Defenders	Midfielders	Defenders	Forwards	Defenders	Midfielders	Forwards	Goalkeeper	Forwards	Defenders	Midfielders	Defenders	Defenders	Forwards	Midfielders	Defenders	Midfielders	Goalkeeper	Midfielders	Defenders	Forwards	Defenders	Defenders	Midfielders	Forwards	Midfielders	Defenders	Goalkeeper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22508	2017/18	1588	17	"Wed 13 Dec 2017, 20:00 GMT"	10	Liverpool	36	West Bromwich Albion	0	0	901	Anfield	Liverpool	C	D	F	53243	FALSE	FALSE	5640	442	451	116832	116832	24	31	711	291	929	511	31	5	70	29	161	158	20	24	11	15	35	75	1	4	3	4	5	7	11	19					1	1			3	1			1	3	1	1							3	2	Dejan Lovren	Mohamed Salah	Ragnar Klavan	Roberto Firmino	Trent Alexander-Arnold	Andrew Robertson	Georginio Wijnaldum	Sadio Mané	Philippe Coutinho	Loris Karius	Emre Can	Joseph Gomez	Simon Mignolet	Danny Ings	James Milner	Alex Oxlade-Chamberlain	Jordan Henderson	Dominic Solanke	Grzegorz Krychowiak	Jake Livermore	James McClean	Kieran Gibbs	Salomón Rondón	Allan-Roméo Nyom	Hal Robson-Kanu	Ben Foster	Jonny Evans	Claudio Yacob	Ahmed Hegazi	Boaz Myhill	Oliver Burke	Gareth McAuley	Chris Brunt	Sam Field	Jay Rodriguez	Nathan Ferguson	Defenders	Forwards	Defenders	Forwards	Defenders	Defenders	Midfielders	Midfielders	Midfielders	Goalkeeper	Midfielders	Defenders	Goalkeeper	Forwards	Defenders	Midfielders	Midfielders	Forwards	Midfielders	Midfielders	Midfielders	Defenders	Forwards	Defenders	Midfielders	Goalkeeper	Defenders	Midfielders	Defenders	Goalkeeper	Midfielders	Defenders	Midfielders	Midfielders	Forwards	Midfielders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
22505	2017/18	1588	17	"Wed 13 Dec 2017, 20:00 GMT"	12	Manchester United	127	AFC Bournemouth	1	0	42	Old Trafford	Manchester	C	H	F	74798	FALSE	FALSE	5700	4231	4411	110681	110681	18	18	570	427	750	597	26	26	56	43	131	134	13	10	10	7	70	43	2		3	4	4	9	16	10	1		1						1				7	1	1	2	1						3	3	Jesse Lingard	Luis Antonio Valencia	Scott McTominay	Romelu Lukaku	Anthony Martial	Juan Mata	David de Gea	Phil Jones	Chris Smalling	Luke Shaw	Nemanja Matic	Ashley Young	Ander Herrera	Sergio Romero	Victor Lindelöf	Daley Blind	Zlatan Ibrahimovic	Marcus Rashford	Harry Arter	Charlie Daniels	Ryan Fraser	Nathan Aké	Joshua King	Simon Francis	Dan Gosling	Callum Wilson	Adam Smith	Junior Stanislas	Asmir Begovic	Jordon Ibe	Artur Boruc	Andrew Surman	Benik Afobe	Steve Cook	Jermain Defoe	Lewis Cook	Midfielders	Defenders	Midfielders	Forwards	Midfielders	Midfielders	Goalkeeper	Defenders	Defenders	Defenders	Midfielders	Midfielders	Midfielders	Goalkeeper	Defenders	Defenders	Forwards	Forwards	Midfielders	Defenders	Midfielders	Defenders	Forwards	Defenders	Midfielders	Forwards	Defenders	Midfielders	Goalkeeper	Midfielders	Goalkeeper	Midfielders	Forwards	Defenders	Forwards	Midfielders	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
22511	2017/18	1588	17	"Wed 13 Dec 2017, 20:00 GMT"	21	Tottenham Hotspur	131	Brighton and Hove Albion	2	0	845	Wembley Stadium	London	C	H	F	55124	FALSE	FALSE	5640	4231	451	110850	110850	4	37	749	248	946	427	37	12	75	24	139	130	15	13	9	9	47	61	3	1	6	2	10	2	6	17	1		1		1				1				4	5	1	1			1		1		3	3	Christian Eriksen	Jan Vertonghen	Hugo Lloris	Son Heung-Min	Erik Lamela	Eric Dier	Harry Kane	Moussa Sissoko	Serge Aurier	Harry Winks	Danny Rose	Dele Alli	Kieran Trippier	Juan Foyth	Mousa Dembélé	Michel Vorm	Fernando Llorente	Ben Davies	Shane Duffy	Lewis Dunk	José Izquierdo	Dale Stephens	Ezequiel Schelotto	Tomer Hemed	Gaëtan Bong	Mat Ryan	Beram Kayal	Davy Pröpper	Anthony Knockaert	Isaiah Brown	Solly March	Bruno	Pascal Groß	Glenn Murray	Connor Goldson	Tim Krul	Midfielders	Defenders	Goalkeeper	Midfielders	Midfielders	Defenders	Forwards	Midfielders	Defenders	Midfielders	Defenders	Midfielders	Defenders	Defenders	Midfielders	Goalkeeper	Forwards	Defenders	Defenders	Defenders	Midfielders	Midfielders	Defenders	Forwards	Defenders	Goalkeeper	Midfielders	Midfielders	Midfielders	Midfielders	Midfielders	Defenders	Midfielders	Forwards	Defenders	Goalkeeper	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
22507	2017/18	1588	17	"Wed 13 Dec 2017, 20:00 GMT"	25	West Ham United	1	Arsenal	0	0	431	London Stadium	London	C	D	F	56921	FALSE	FALSE	5640	532	433	113170	113170	38	24	300	704	512	912	16	44	29	70	138	143	11	17	5	11	59	67	4		4	8	1	7	17	16													3		2								1	2	Aaron Cresswell	Mark Noble	Manuel Lanzini	Pablo Zabaleta	Winston Reid	Arthur Masuaku	Angelo Ogbonna	Adrián	Michail Antonio	Marko Arnautovic	Pedro Obiang	Chicharito	Andy Carroll	Declan Rice	James Collins	André Ayew	Diafra Sakho	Joe Hart	Héctor Bellerín	Laurent Koscielny	Mesut Özil	Alexis Sánchez	Petr Cech	Nacho Monreal	Jack Wilshere	Olivier Giroud	Ainsley Maitland-Niles	Alex Iwobi	Granit Xhaka	David Ospina	Danny Welbeck	Francis Coquelin	Calum Chambers	Mohamed Elneny	Sead Kolasinac	Alexandre Lacazette	Defenders	Midfielders	Midfielders	Defenders	Defenders	Defenders	Defenders	Goalkeeper	Forwards	Forwards	Midfielders	Forwards	Forwards	Defenders	Defenders	Forwards	Forwards	Goalkeeper	Defenders	Defenders	Midfielders	Forwards	Goalkeeper	Defenders	Midfielders	Forwards	Defenders	Forwards	Midfielders	Goalkeeper	Forwards	Midfielders	Defenders	Midfielders	Defenders	Forwards	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22509	2017/18	1588	17	"Wed 13 Dec 2017, 19:45 GMT"	23	Newcastle United	7	Everton	0	1	27	St. James' Park	Newcastle	C	A	F	51042	FALSE	FALSE	5700	4231	4231	115322	115322	7	49	509	426	717	652	18	8	55	45	192	164	17	25	10	18	75	82	2	3	4	3	4	1	10	14		1		1		1		1		1			3	4	1	2						1	3	3	Jamaal Lascelles	Javier Manquillo	Mohamed Diamé	Matt Ritchie	Florian Lejeune	Christian Atsu	Karl Darlow	Mikel Merino	DeAndre Yedlin	Dwight Gayle	Jonjo Shelvey	Jacob Murphy	Joselu	Ciaran Clark	Ayoze Pérez	Robert Elliot	Isaac Hayden	Rolando Aarons	Dominic Calvert-Lewin	Ashley Williams	Gylfi Sigurdsson	Jordan Pickford	Cuco Martina	Jonjoe Kenny	Idrissa Gueye	Aaron Lennon	Wayne Rooney	Morgan Schneiderlin	Mason Holgate	Michael Keane	Oumar Niasse	Ademola Lookman	Joel Robles	Tom Davies	Nikola Vlasic	Phil Jagielka	Defenders	Defenders	Midfielders	Midfielders	Defenders	Midfielders	Goalkeeper	Midfielders	Defenders	Forwards	Midfielders	Midfielders	Forwards	Defenders	Forwards	Goalkeeper	Midfielders	Midfielders	Forwards	Defenders	Midfielders	Goalkeeper	Defenders	Defenders	Midfielders	Midfielders	Midfielders	Midfielders	Defenders	Defenders	Forwards	Forwards	Goalkeeper	Midfielders	Forwards	Defenders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
22510	2017/18	1588	17	"Wed 13 Dec 2017, 19:45 GMT"	20	Southampton	26	Leicester City	1	4	48	St. Mary's Stadium	Southampton	C	A	F	27714	FALSE	FALSE	5640	4231	4231	106722	106722	18	17	413	369	621	573	18	16	53	46	139	141	19	23	14	15	60	68	3	1	5	2	9	9	10	11		3		2		2		3	1				5	3	1				1			4	3	3	Charlie Austin	Fraser Forster	Oriol Romeu	Steven Davis	Maya Yoshida	Mario Lemina	Ryan Bertrand	Dusan Tadic	Virgil van Dijk	Cédric Soares	Sofiane Boufal	Pierre-Emile Højbjerg	Jack Stephens	Manolo Gabbiadini	Alex McCarthy	Nathan Redmond	Shane Long	James Ward-Prowse	Ben Chilwell	Christian Fuchs	Shinji Okazaki	Wilfred Ndidi	Jamie Vardy	Riyad Mahrez	Danny Simpson	Kasper Schmeichel	Wes Morgan	Harry Maguire	Andy King	Daniel Amartey	Marc Albrighton	Demarai Gray	Ben Hamer	Vicente Iborra	Leonardo Ulloa	Aleksandar Dragovic	Forwards	Goalkeeper	Midfielders	Midfielders	Defenders	Midfielders	Defenders	Midfielders	Defenders	Defenders	Midfielders	Midfielders	Defenders	Forwards	Goalkeeper	Midfielders	Forwards	Midfielders	Midfielders	Defenders	Midfielders	Midfielders	Forwards	Midfielders	Defenders	Goalkeeper	Defenders	Defenders	Midfielders	Defenders	Midfielders	Midfielders	Goalkeeper	Midfielders	Forwards	Defenders	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
